pct.exp,features.plot,id,avg.exp.scaled
2.425876011,RGCC,SMC,-0.73592761
2.964959569,NRP2,SMC,-1.015085354
15.3638814,TGFB1,SMC,-0.3848878
6.199460916,FABP4,SMC,-0.656615278
2.156334232,NFATC1,SMC,-0.678721734
77.08894879,CDH11,SMC,0.912264304
0,KLF1,SMC,-0.510751317
0.808625337,TAL1,SMC,-0.736328601
99.46091644,VIM,SMC,1.021850538
90.02695418,COL3A1,SMC,0.017059949
95.68733154,COL1A1,SMC,0.465295852
1.078167116,RSPO3,SMC,-0.567846065
58.22102426,MFAP4,SMC,0.548824741
98.92183288,TAGLN,SMC,2.154539259
76.81940701,PDGFRB,SMC,1.52765549
92.99191375,MYH11,SMC,2.5
98.38274933,ACTA2,SMC,2.348256815
54.71698113,DCN,SMC,0.006133218
16.17250674,LUM,SMC,-0.318433593
31.26684636,TBX18,SMC,0.763361147
10.78167116,TCF21,SMC,-0.420234238
0,WT1,SMC,-0.588748741
43.12668464,DDR2,SMC,0.924176509
20.76566125,MYH7,FB2,-0.300400893
7.77262181,MYH6,FB2,-0.329029082
32.25058005,NPPA,FB2,-0.312045757
0.464037123,HAND1,FB2,-0.285325159
34.22273782,MYL2,FB2,-0.171299386
1.62412993,GJA5,FB2,-0.570306543
16.47331787,TBX5,FB2,0.123407686
36.31090487,MYL4,FB2,-0.369140636
30.27842227,MYL3,FB2,-0.291741863
2.088167053,MYOCD,FB2,-0.543039726
6.032482599,MYBPC3,FB2,-0.40516968
0.580046404,CDH5,FB2,-0.692100441
1.160092807,PECAM1,FB2,-0.71245751
12.0649652,APLNR,FB2,-0.250828783
0.580046404,SOX17,FB2,-0.515900099
0.696055684,KDR,FB2,-0.721058318
0.116009281,DLL4,FB2,-0.569297844
7.88863109,FLT1,FB2,-0.321466511
1.160092807,ROBO4,FB2,-0.64159421
38.51508121,RGCC,FB2,0.727770631
8.700696056,NRP2,FB2,-0.813057713
13.45707657,TGFB1,FB2,-0.466565076
0.464037123,FABP4,FB2,-0.77045903
16.47331787,NFATC1,FB2,0.626096295
63.45707657,CDH11,FB2,0.589638865
5.104408353,KLF1,FB2,2.5
5.684454756,TAL1,FB2,0.025093553
100,VIM,FB2,0.46806146
97.21577726,COL3A1,FB2,0.722748488
98.83990719,COL1A1,FB2,1.259957952
70.76566125,RSPO3,FB2,2.5
95.12761021,MFAP4,FB2,2.001637208
89.55916473,TAGLN,FB2,1.350578469
26.91415313,PDGFRB,FB2,-0.133334087
0.812064965,MYH11,FB2,-0.429659688
65.0812065,ACTA2,FB2,0.714248284
66.35730858,DCN,FB2,0.929556034
23.43387471,LUM,FB2,0.186212298
4.988399072,TBX18,FB2,-0.420030849
52.08816705,TCF21,FB2,1.270940929
0.696055684,WT1,FB2,-0.53433853
41.41531323,DDR2,FB2,0.752124142
17.74193548,MYH7,NC,-0.117642084
8.602150538,MYH6,NC,-0.243245381
40.32258065,NPPA,NC,-0.092920695
1.075268817,HAND1,NC,-0.017280113
23.11827957,MYL2,NC,-0.34131036
4.301075269,GJA5,NC,-0.481544108
2.688172043,TBX5,NC,-0.253041215
36.55913978,MYL4,NC,-0.219562457
27.41935484,MYL3,NC,-0.098189956
2.150537634,MYOCD,NC,-0.537981574
7.52688172,MYBPC3,NC,-0.318703244
0.537634409,CDH5,NC,-0.706359309
0.537634409,PECAM1,NC,-0.724956523
5.376344086,APLNR,NC,-0.429370593
0.537634409,SOX17,NC,-0.516143682
1.612903226,KDR,NC,-0.707461373
0,DLL4,NC,-0.576320446
0.537634409,FLT1,NC,-0.691372087
0.537634409,ROBO4,NC,-0.667579417
27.41935484,RGCC,NC,0.439508708
19.35483871,NRP2,NC,-0.470137065
2.688172043,TGFB1,NC,-1.058665641
0.537634409,FABP4,NC,-0.772759509
6.451612903,NFATC1,NC,-0.506219977
9.139784946,CDH11,NC,-0.936990099
0.537634409,KLF1,NC,-0.237067409
0,TAL1,NC,-0.826177446
94.08602151,VIM,NC,0.618845125
35.48387097,COL3A1,NC,-0.68647506
65.59139785,COL1A1,NC,0.055410064
2.150537634,RSPO3,NC,-0.55710746
9.677419355,MFAP4,NC,-0.659987059
23.11827957,TAGLN,NC,-0.689120005
15.05376344,PDGFRB,NC,-0.495007395
2.150537634,MYH11,NC,-0.391300261
23.11827957,ACTA2,NC,-0.621137658
19.35483871,DCN,NC,-0.422131793
12.3655914,LUM,NC,-0.361506834
2.150537634,TBX18,NC,-0.599645151
2.688172043,TCF21,NC,-0.610568592
